facility_id,source,source_status,facility_type,name,normalized_name,code,voltage_kv,lon,lat,tags_json
EREDES:0803S5062700,E-REDES,DIRECT_EREDES,substation,ALJEZUR,aljezur,0803S5062700,60,-8.7931447631277,37.3274334693086,{}
EREDES:0808S5060200,E-REDES,DIRECT_EREDES,substation,LOULÉ,loule,0808S5060200,60,-8.00580866273788,37.1366749617201,{}
EREDES:0808S5063300,E-REDES,DIRECT_EREDES,substation,QUARTEIRA,quarteira,0808S5063300,60,-8.07660062289182,37.0835052788915,{}
EREDES:0808S5904800,E-REDES,DIRECT_EREDES,substation,VILAMOURA B,vilamoura b,0808S5904800,60,-8.10168136858979,37.0874291393989,{}
EREDES:1501S5054200,E-REDES,DIRECT_EREDES,substation,COMPORTA,comporta,1501S5054200,60,-8.78486166549782,38.3744374440504,{}
EREDES:1503S5022800,E-REDES,DIRECT_EREDES,substation,COSTA DA CAPARICA,costa da caparica,1503S5022800,60,-9.22469151597253,38.6559363845331,{}
EREDES:1503S5021700,E-REDES,DIRECT_EREDES,substation,LARANJEIRO,laranjeiro,1503S5021700,60,-9.15594572675852,38.6556793361888,{}
EREDES:1512S5031200,E-REDES,DIRECT_EREDES,substation,SADO,sado,1512S5031200,60,-8.8050516671651,38.5021850850802,{}
EREDES:1512S5030700,E-REDES,DIRECT_EREDES,substation,SÃO SEBASTIÃO,sao sebastiao,1512S5030700,60,-8.8783709720027,38.5445621343099,{}
EREDES:1508S5031800,E-REDES,DIRECT_EREDES,substation,CARRASCAS,carrascas,1508S5031800,60,-8.89880155454382,38.5953798053933,{}
EREDES:1203S5650400,E-REDES,DIRECT_EREDES,substation,MARANHÃO,maranhao,1203S5650400,60,-7.97699504060313,39.0154827030867,{}
EREDES:0507S5024400,E-REDES,DIRECT_EREDES,substation,MEIMOA,meimoa,0507S5024400,60,-7.20101541372892,40.2430546618134,{}
EREDES:1416S5901000,E-REDES,DIRECT_EREDES,substation,ALCANEDE,alcanede,1416S5901000,60,-8.80909546304938,39.4275804388859,{}
EREDES:1416S5902600,E-REDES,DIRECT_EREDES,substation,SÃO BENTO,sao bento,1416S5902600,60,-8.68565789885188,39.2466492408658,{}
EREDES:1413S5585200,E-REDES,DIRECT_EREDES,substation,BELVER,belver,1413S5585200,60,-7.99796319556978,39.4813953564591,{}
EREDES:1413S5632800,E-REDES,DIRECT_EREDES,substation,PRACANA,pracana,1413S5632800,60,-7.81469393331499,39.5669331634235,{}
EREDES:1406S5900900,E-REDES,DIRECT_EREDES,substation,CARTAXO NORTE,cartaxo norte,1406S5900900,60,-8.80218898529396,39.1806055170379,{}
EREDES:1409S5568300,E-REDES,DIRECT_EREDES,substation,CORUCHE,coruche,1409S5568300,60,-8.49257616698326,38.9417636367369,{}
EREDES:1401S5636700,E-REDES,DIRECT_EREDES,substation,OLHO BOI,olho boi,1401S5636700,60,-8.17861246130161,39.48760858767,{}
EREDES:1001S5000400,E-REDES,DIRECT_EREDES,substation,TURQUEL,turquel,1001S5000400,60,-8.96552024272801,39.4571392829564,{}
EREDES:1006S5005000,E-REDES,DIRECT_EREDES,substation,SANTO ONOFRE,santo onofre,1006S5005000,60,-9.1579814573201,39.4173613890955,{}
EREDES:1308S5002600,E-REDES,DIRECT_EREDES,substation,MATOSINHOS,matosinhos,1308S5002600,60,-8.67756344606841,41.187853441031,{}
EREDES:1304S5010200,E-REDES,DIRECT_EREDES,substation,FÂNZERES,fanzeres,1304S5010200,60,-8.52257679327536,41.1747723457058,{}
EREDES:1304S5015400,E-REDES,DIRECT_EREDES,substation,GONDOMAR,gondomar,1304S5015400,60,-8.54877701107898,41.1476524107224,{}
EREDES:1307S5007700,E-REDES,DIRECT_EREDES,substation,MARCO DE CANAVESES,marco de canaveses,1307S5007700,60,-8.13634191532224,41.1834557118083,{}
EREDES:1317S5011900,E-REDES,DIRECT_EREDES,substation,SANTA MARINHA,santa marinha,1317S5011900,60,-8.61826310987027,41.1232380163232,{}
EREDES:1317S5009600,E-REDES,DIRECT_EREDES,substation,SERRA DO PILAR,serra do pilar,1317S5009600,60,-8.604288928996,41.132123132031,{}
EREDES:1317S5002800,E-REDES,DIRECT_EREDES,substation,VILA NOVA DE GAIA,vila nova de gaia,1317S5002800,60,-8.59896288177663,41.1202549932389,{}
EREDES:0205S5050100,E-REDES,DIRECT_EREDES,substation,BEJA,beja,0205S5050100,60,-7.87237439066746,38.0114871410258,{}
EREDES:0211S5053400,E-REDES,DIRECT_EREDES,substation,VILA NOVA MILFONTES,vila nova milfontes,0211S5053400,60,-8.76612596377235,37.7354913918708,{}
EREDES:0302S5003100,E-REDES,DIRECT_EREDES,substation,ALVELOS,alvelos,0302S5003100,60,-8.62213340694942,41.5091613627461,{}
EREDES:0302S5014200,E-REDES,DIRECT_EREDES,substation,PENIDE,penide,0302S5014200,60,-8.53580683644725,41.5522319690779,{}
EREDES:0303S5012700,E-REDES,DIRECT_EREDES,substation,LAMAÇÃES,lamacaes,0303S5012700,60,-8.40203103454658,41.5524092946379,{}
EREDES:0308S5012800,E-REDES,DIRECT_EREDES,substation,LAMEIRINHO,lameirinho,0308S5012800,60,-8.36145617438311,41.4233992794438,{}
EREDES:1609S5021900,E-REDES,DIRECT_EREDES,substation,MONSERRATE,monserrate,1609S5021900,60,-8.84281146205716,41.6927711966606,{}
EREDES:0711S5042400,E-REDES,DIRECT_EREDES,substation,REGUENGOS DE MONSARAZ,reguengos de monsaraz,0711S5042400,60,-7.53062520171291,38.4455098373635,{}
EREDES:0909S5007600,E-REDES,DIRECT_EREDES,substation,MARVÃO,marvao,0909S5007600,60,-7.18287132966389,41.0189088792756,{}
EREDES:1107S5901900,E-REDES,DIRECT_EREDES,substation,FANHÕES,fanhoes,1107S5901900,60,-9.13962026311079,38.8876480230836,{}
EREDES:1107S5221400,E-REDES,DIRECT_EREDES,substation,LOURES,loures,1107S5221400,60,-9.17053289395442,38.8354662116201,{}
EREDES:1107S5819500,E-REDES,DIRECT_EREDES,substation,MERCADO,mercado,1107S5819500,60,-9.10198323397486,38.8680468500564,{}
EREDES:1107S5518000,E-REDES,DIRECT_EREDES,substation,QUINTA DA CALDEIRA,quinta da caldeira,1107S5518000,60,-9.16948856414785,38.8160062429513,{}
EREDES:0114S5001700,E-REDES,DIRECT_EREDES,substation,BUSTOS,bustos,0114S5001700,60,-8.60604013704436,40.4874150701647,{}
EREDES:0114S5022700,E-REDES,DIRECT_EREDES,substation,OLIVEIRA DO BAIRRO,oliveira do bairro,0114S5022700,60,-8.52022755743856,40.5228889710551,{}
EREDES:0107S5002500,E-REDES,DIRECT_EREDES,substation,ESPINHO,espinho,0107S5002500,60,-8.63112602755307,41.0114943572135,{}
EREDES:0110S5004000,E-REDES,DIRECT_EREDES,substation,GAFANHA,gafanha,0110S5004000,60,-8.69717296501574,40.6303858968003,{}
EREDES:0103S5006000,E-REDES,DIRECT_EREDES,substation,MOGOFORES,mogofores,0103S5006000,60,-8.44888386990319,40.4400911087426,{}
EREDES:0119S5010100,E-REDES,DIRECT_EREDES,substation,VALE CAMBRA,vale cambra,0119S5010100,60,-8.39395410711342,40.8354449542032,{}
EREDES:0601S5025900,E-REDES,DIRECT_EREDES,substation,ARGANIL,arganil,0601S5025900,60,-8.06943333044157,40.2615333294384,{}
EREDES:0616S5003500,E-REDES,DIRECT_EREDES,substation,CANDOSA,candosa,0616S5003500,60,-7.94789334187807,40.329605384036,{}
EREDES:0604S5005400,E-REDES,DIRECT_EREDES,substation,CONDEIXA,condeixa,0604S5005400,60,-8.48879773245323,40.1049177787488,{}
EREDES:0605S5005600,E-REDES,DIRECT_EREDES,substation,VILA ROBIM,vila robim,0605S5005600,60,-8.84120491345567,40.1605833220172,{}
EREDES:0609S5004700,E-REDES,DIRECT_EREDES,substation,MIRANDA DO CORVO,miranda do corvo,0609S5004700,60,-8.31774311482509,40.0953021637976,{}
EREDES:0813S5062800,E-REDES,DIRECT_EREDES,substation,ARMAÇÃO DE PERA,armacao de pera,0813S5062800,60,-8.36963522848442,37.1195496155097,{}
EREDES:0813S5061900,E-REDES,DIRECT_EREDES,substation,SÃO BARTOLOMEU MESSINES,sao bartolomeu messines,0813S5061900,60,-8.25932784941583,37.2562571692378,{}
EREDES:0813S5062000,E-REDES,DIRECT_EREDES,substation,SILVES,silves,0813S5062000,60,-8.42400004930543,37.1776305926088,{}
EREDES:0805S5060100,E-REDES,DIRECT_EREDES,substation,BRACIAIS,braciais,0805S5060100,60,-7.94586956747978,37.0600097383888,{}
EREDES:0809S5060500,E-REDES,DIRECT_EREDES,substation,MONCHIQUE,monchique,0809S5060500,60,-8.5693677629858,37.2969484848498,{}
EREDES:0810S5063600,E-REDES,DIRECT_EREDES,substation,OLHÃO,olhao,0810S5063600,60,-7.82730246825139,37.0495570232155,{}
EREDES:1513S5054400,E-REDES,DIRECT_EREDES,substation,MONTE FEIO,monte feio,1513S5054400,60,-8.84920330626879,37.9725364445118,{}
EREDES:0501S5007400,E-REDES,DIRECT_EREDES,substation,BELMONTE,belmonte,0501S5007400,60,-7.34393321797397,40.3694572788678,{}
EREDES:0506S5011200,E-REDES,DIRECT_EREDES,substation,OLEIROS,oleiros,0506S5011200,60,-7.87882188572064,39.8792239416354,{}
EREDES:0505S5006800,E-REDES,DIRECT_EREDES,substation,SENHORA DA GRAÇA,senhora da graca,0505S5006800,60,-7.22563596427213,39.9127153747679,{}
EREDES:1420S5664400,E-REDES,DIRECT_EREDES,substation,ALMOUROL,almourol,1420S5664400,60,-8.38486815999545,39.4649629810333,{}
EREDES:1415S5840100,E-REDES,DIRECT_EREDES,substation,MEXEEIRO,mexeeiro,1415S5840100,60,-8.76545361183645,39.0260638131249,{}
EREDES:1014S5001200,E-REDES,DIRECT_EREDES,substation,ATOUGUIA,atouguia,1014S5001200,60,-9.31879214309638,39.3273657925581,{}
EREDES:1003S5003200,E-REDES,DIRECT_EREDES,substation,PONTÃO,pontao,1003S5003200,60,-8.38333477055899,39.9124146493352,{}
EREDES:1312S5013800,E-REDES,DIRECT_EREDES,substation,CAMPO 24 DE AGOSTO,campo 24 de agosto,1312S5013800,60,-8.59744917657919,41.1500733184242,{}
EREDES:1314S5003200,E-REDES,DIRECT_EREDES,substation,SÃO MARTINHO DO CAMPO,sao martinho do campo,1314S5003200,60,-8.35080120605253,41.3650787922481,{}
EREDES:1313S5010600,E-REDES,DIRECT_EREDES,substation,BEIRIZ,beiriz,1313S5010600,60,-8.74384692168806,41.3946880876111,{}
EREDES:1316S5022100,E-REDES,DIRECT_EREDES,substation,MINDELO,mindelo,1316S5022100,60,-8.708065428478,41.3033343521263,{}
EREDES:1316S5001600,E-REDES,DIRECT_EREDES,substation,VILA DO CONDE,vila do conde,1316S5001600,60,-8.73616651218241,41.3553318848863,{}
EREDES:0210S5050700,E-REDES,DIRECT_EREDES,substation,AMARELEJA,amareleja,0210S5050700,60,-7.22560421176997,38.2144761561575,{}
EREDES:0311S5001300,E-REDES,DIRECT_EREDES,substation,ERMAL,ermal,0311S5001300,60,-8.15296349229658,41.5784463573401,{}
EREDES:1602S5021100,E-REDES,DIRECT_EREDES,substation,ÂNCORA,ancora,1602S5021100,60,-8.85580356250732,41.7968373022935,{}
EREDES:1607S5006400,E-REDES,DIRECT_EREDES,substation,FEITOSA,feitosa,1607S5006400,60,-8.59323454207786,41.7550620132093,{}
EREDES:1606S5011500,E-REDES,DIRECT_EREDES,substation,TOUVEDO,touvedo,1606S5011500,60,-8.35441553776086,41.8120940042188,{}
EREDES:0705S5042200,E-REDES,DIRECT_EREDES,substation,CAEIRA,caeira,0705S5042200,60,-7.88229623639541,38.5550850952521,{}
EREDES:0705S5042000,E-REDES,DIRECT_EREDES,substation,ÉVORA,evora,0705S5042000,60,-7.90598573606607,38.5762795445438,{}
EREDES:0704S5041600,E-REDES,DIRECT_EREDES,substation,ESTREMOZ,estremoz,0704S5041600,60,-7.59424104788954,38.8507017914552,{}
EREDES:0706S5041300,E-REDES,DIRECT_EREDES,substation,MONTEMOR,montemor,0706S5041300,60,-8.20047752401494,38.6450090764669,{}
EREDES:0713S5900400,E-REDES,DIRECT_EREDES,substation,VIANA DO ALENTEJO,viana do alentejo,0713S5900400,60,-7.97698525610707,38.3300482672205,{}
EREDES:0714S5042700,E-REDES,DIRECT_EREDES,substation,VILA VIÇOSA,vila vicosa,0714S5042700,60,-7.42599714895115,38.7720136194143,{}
EREDES:1808S5009500,E-REDES,DIRECT_EREDES,substation,MORTÁGUA,mortagua,1808S5009500,60,-8.22331701465612,40.4026747367005,{}
EREDES:1809S5004900,E-REDES,DIRECT_EREDES,substation,NELAS,nelas,1809S5004900,60,-7.83225000114925,40.552390003649,{}
EREDES:1817S5010700,E-REDES,DIRECT_EREDES,substation,SÁTÃO,satao,1817S5010700,60,-7.73140546001424,40.7307720256908,{}
EREDES:1824S5009400,E-REDES,DIRECT_EREDES,substation,VOUZELA,vouzela,1824S5009400,60,-8.12181985814533,40.7261529267672,{}
EREDES:0903S5008700,E-REDES,DIRECT_EREDES,substation,CELORICO,celorico,0903S5008700,60,-7.38887422603366,40.6431026741739,{}
EREDES:0911S5007700,E-REDES,DIRECT_EREDES,substation,SABUGAL,sabugal,0911S5007700,60,-7.09487389328373,40.3396848511474,{}
EREDES:0906S5008600,E-REDES,DIRECT_EREDES,substation,GOUVEIA,gouveia,0906S5008600,60,-7.60191469453539,40.4962776822769,{}
EREDES:0912S5008200,E-REDES,DIRECT_EREDES,substation,LORIGA,loriga,0912S5008200,60,-7.68855019031979,40.3273482051255,{}
EREDES:0912S5008300,E-REDES,DIRECT_EREDES,substation,SEIA,seia,0912S5008300,60,-7.71221414748508,40.4228817811309,{}
EREDES:0910S5007200,E-REDES,DIRECT_EREDES,substation,PINHEL,pinhel,0910S5007200,60,-7.05819006931487,40.7740380777645,{}
EREDES:1706S5021200,E-REDES,DIRECT_EREDES,substation,VILA DA PONTE,vila da ponte,1706S5021200,60,-7.89517921568911,41.714016950395,{}
EREDES:1113P5904600,E-REDES,DIRECT_EREDES,switching_station,A-DOS-CUNHADOS,a dos cunhados,1113P5904600,60,-9.27786734600834,39.1406886844636,{}
EREDES:1111P5906900,E-REDES,DIRECT_EREDES,switching_station,ALBARRAQUE,albarraque,1111P5906900,60,-9.35321922963648,38.7467619117233,{}
EREDES:1115P5187100,E-REDES,DIRECT_EREDES,switching_station,CARENQUE,carenque,1115P5187100,60,-9.24080702133099,38.7692499925843,{}
EREDES:1106P5906500,E-REDES,DIRECT_EREDES,switching_station,PS ALTO S.JOÃO,ps alto s joao,1106P5906500,60,-9.12487979443753,38.7320258520846,{}
EREDES:1114P5329500,E-REDES,DIRECT_EREDES,switching_station,EPAL,epal,1114P5329500,60,-8.97765061059676,38.9829287450124,{}
EREDES:1601P5020800,E-REDES,DIRECT_EREDES,switching_station,ALAGOA DE CIMA,alagoa de cima,1601P5020800,60,-8.4319850178889,41.9725793039032,{}
EREDES:1609P5024200,E-REDES,DIRECT_EREDES,switching_station,DEOCRISTE,deocriste,1609P5024200,60,-8.7173408285119,41.7035699816404,{}
EREDES:1602P5020900,E-REDES,DIRECT_EREDES,switching_station,ORBACÉM,orbacem,1602P5020900,60,-8.76931525854164,41.8121835633929,{}
EREDES:0709P5902800,E-REDES,DIRECT_EREDES,switching_station,ÁLAMOS,alamos,0709P5902800,60,-7.57427345538523,38.3354835718763,{}
EREDES:0705P5906700,E-REDES,DIRECT_EREDES,switching_station,ÉVORA SUL,evora sul,0705P5906700,60,-7.9179995035669,38.5323587568042,{}
EREDES:1415P5906300,E-REDES,DIRECT_EREDES,switching_station,MARINHAIS,marinhais,1415P5906300,60,-8.68251895942363,39.0317921587999,{}
EREDES:1510P5020500,E-REDES,DIRECT_EREDES,switching_station,MATA,mata,1510P5020500,60,-9.10533134278156,38.5959706475592,{}
EREDES:1513P5907500,E-REDES,DIRECT_EREDES,switching_station,MORGAVEL,morgavel,1513P5907500,60,-8.77517747942776,37.9159074506787,{}
EREDES:0807P5907400,E-REDES,DIRECT_EREDES,switching_station,BENSAFRIM,bensafrim,0807P5907400,60,-8.71180098011826,37.1574799413709,{}
EREDES:0806P5061500,E-REDES,DIRECT_EREDES,switching_station,LAMEIRAS,lameiras,0806P5061500,60,-8.42640918187564,37.1335833687369,{}
EREDES:0305P5021500,E-REDES,DIRECT_EREDES,switching_station,AZINHEIRA,azinheira,0305P5021500,60,-8.05762580551246,41.4287580563951,{}
EREDES:1312P5014400,E-REDES,DIRECT_EREDES,switching_station,CIRCUNVALAÇÃO,circunvalacao,1312P5014400,60,-8.65520415361693,41.1752031032209,{}
EREDES:1308P5026000,E-REDES,DIRECT_EREDES,switching_station,LEÇA DO BALIO,leca do balio,1308P5026000,60,-8.62403431736907,41.2169894699779,{}
EREDES:1705P5024500,E-REDES,DIRECT_EREDES,switching_station,CAMPANHÓ,campanho,1705P5024500,60,-7.91473097330232,41.3157498454329,{}
EREDES:1706P5024300,E-REDES,DIRECT_EREDES,switching_station,LEIRANCO,leiranco,1706P5024300,60,-7.65110508614967,41.7450764032286,{}
EREDES:0502S5007000,E-REDES,DIRECT_EREDES,switching_station,CASTELO BRANCO,castelo branco,0502S5007000,60,-7.50566311530235,39.8257827889005,{}
EREDES:1803P5015700,E-REDES,DIRECT_EREDES,switching_station,CABRIL,cabril,1803P5015700,60,-8.05203795322526,40.9860135617405,{}
EREDES:1823P5025500,E-REDES,DIRECT_EREDES,switching_station,MUNDÃO,mundao,1823P5025500,60,-7.84756427918143,40.6878512890476,{}
EREDES:0613P5020800,E-REDES,DIRECT_EREDES,switching_station,PENACOVA,penacova,0613P5020800,60,-8.24860600671793,40.2975403437201,{}
EREDES:0609P5021200,E-REDES,DIRECT_EREDES,switching_station,VILA NOVA,vila nova,0609P5021200,60,-8.28291089102232,40.0444686818246,{}
EREDES:1015P5022400,E-REDES,DIRECT_EREDES,switching_station,SICÓ,sico,1015P5022400,60,-8.57274567388133,39.9151519433709,{}
EREDES:0913P5021500,E-REDES,DIRECT_EREDES,switching_station,TRANCOSO,trancoso,0913P5021500,60,-7.35587254560055,40.7616248628585,{}
EREDES:1302P5020600,E-REDES,DIRECT_EREDES,switching_station,SEIXINHOS,seixinhos,1302P5020600,60,-7.89462238649366,41.2088129688806,{}
EREDES:0213P5902300,E-REDES,DIRECT_EREDES,switching_station,9023 PIAS,9023 pias,0213P5902300,60,-7.6267147551348,38.1094242710501,{}
EREDES:0213P5906100,E-REDES,DIRECT_EREDES,switching_station,ÍNSUA,insua,0213P5906100,60,-7.56930127182801,38.1461288782943,{}
EREDES:1113P5902200,E-REDES,DIRECT_EREDES,switching_station,VALE DE GALEGOS,vale de galegos,1113P5902200,60,-9.30961890819643,39.0467404516109,{}
EREDES:1106P5906600,E-REDES,DIRECT_EREDES,switching_station,OLIVAIS,olivais,1106P5906600,60,-9.126681824566,38.777501881143,{}
EREDES:1106P5470000,E-REDES,DIRECT_EREDES,switching_station,PALHAVÃ,palhava,1106P5470000,60,-9.17049899830762,38.7392022479136,{}
EREDES:1114P5340100,E-REDES,DIRECT_EREDES,switching_station,SOBRALINHO,sobralinho,1114P5340100,60,-9.02181941515131,38.9208634101618,{}
EREDES:1105P5395500,E-REDES,DIRECT_EREDES,switching_station,TRAJOUCE,trajouce,1105P5395500,60,-9.33083220202632,38.7464755085499,{}
EREDES:0705P5906800,E-REDES,DIRECT_EREDES,switching_station,VALE DE MOURA,vale de moura,0705P5906800,60,-7.82791724158564,38.5177747194272,{}
EREDES:1419P5023100,E-REDES,DIRECT_EREDES,switching_station,CHANCELARIA,chancelaria,1419P5023100,60,-8.56432810506583,39.545566707998,{}
EREDES:1415P5907100,E-REDES,DIRECT_EREDES,switching_station,GRANHO,granho,1415P5907100,60,-8.66398685099672,39.070382662605,{}
EREDES:1512P5032500,E-REDES,DIRECT_EREDES,switching_station,ALGERUZ,algeruz,1512P5032500,60,-8.85100849841092,38.5502695245521,{}
EREDES:1503P5020100,E-REDES,DIRECT_EREDES,switching_station,PIEDADE,piedade,1503P5020100,60,-9.17461639865711,38.6651124806932,{}
EREDES:1504P5022900,E-REDES,DIRECT_EREDES,switching_station,PS CENTRAL BARREIRO,ps central barreiro,1504P5022900,60,-9.05392122695444,38.6743991463614,{}
EREDES:0808P5904200,E-REDES,DIRECT_EREDES,switching_station,AMEIXIAL,ameixial,0808P5904200,60,-7.97038794267107,37.3486865016334,{}
EREDES:0801P5906200,E-REDES,DIRECT_EREDES,switching_station,PADERNE,paderne,0801P5906200,60,-8.21041502163054,37.1488176105362,{}
EREDES:1317P5023200,E-REDES,DIRECT_EREDES,switching_station,BARBOSA & ALMEIDA,barbosa almeida,1317P5023200,60,-8.53079448189039,41.0861676111304,{}
EREDES:1303P5015600,E-REDES,DIRECT_EREDES,switching_station,REGILDE,regilde,1303P5015600,60,-8.25740110103337,41.3586150531198,{}
EREDES:0503P5011700,E-REDES,DIRECT_EREDES,switching_station,BOIDOBRA,boidobra,0503P5011700,60,-7.47152678268852,40.2621072325432,{}
EREDES:1824P5021300,E-REDES,DIRECT_EREDES,switching_station,FORNELO DO MONTE,fornelo do monte,1824P5021300,60,-8.11372617466546,40.652901408208,{}
EREDES:1808P5020500,E-REDES,DIRECT_EREDES,switching_station,PC MORTÁGUA,pc mortagua,1808P5020500,60,-8.1854928909767,40.3776243559348,{}
EREDES:0605P5020300,E-REDES,DIRECT_EREDES,switching_station,CARVALHAIS,carvalhais,0605P5020300,60,-8.84980635957025,40.0670470123458,{}
EREDES:0602P5026100,E-REDES,DIRECT_EREDES,switching_station,PC CANTANHEDE,pc cantanhede,0602P5026100,60,-8.61672800180151,40.3608311745312,{}
EREDES:1009P5020200,E-REDES,DIRECT_EREDES,switching_station,MACEIRA,maceira,1009P5020200,60,-8.89636473728396,39.6830885965817,{}
EREDES:1709P5025700,E-REDES,DIRECT_EREDES,switching_station,DAIVÕES,daivoes,1709P5025700,60,-7.86206388314898,41.5229138926612,{}
EREDES:1816P5012500,E-REDES,DIRECT_EREDES,switching_station,PC SÃO PEDRO DO SUL,pc sao pedro do sul,1816P5012500,60,-8.04382892827677,40.7599518588064,{}
EREDES:0109P5021000,E-REDES,DIRECT_EREDES,switching_station,ACAIL,acail,0109P5021000,60,-8.56290081322466,40.8780561226652,{}
EREDES:0101P5025000,E-REDES,DIRECT_EREDES,switching_station,CASARÃO,casarao,0101P5025000,60,-8.39074499346803,40.5510152482748,{}
EREDES:0115P5025100,E-REDES,DIRECT_EREDES,switching_station,CORTEGAÇA,cortegaca,0115P5025100,60,-8.62209315816326,40.9360868720743,{}
EREDES:0105P5023800,E-REDES,DIRECT_EREDES,switching_station,PC CACIA,pc cacia,0105P5023800,60,-8.5868591459076,40.6812131007942,{}
EREDES:1106P5397000,E-REDES,DIRECT_EREDES,switching_station,CARRICHE,carriche,1106P5397000,60,-9.16607815036123,38.7803154100622,{}
EREDES:1416P5907200,E-REDES,DIRECT_EREDES,switching_station,ALCANHÕES,alcanhoes,1416P5907200,60,-8.6513455863536,39.2795905503822,{}
EREDES:1419P5569100,E-REDES,DIRECT_EREDES,switching_station,ALMONDA,almonda,1419P5569100,60,-8.61476011140997,39.4939960575818,{}
EREDES:1405P5704500,E-REDES,DIRECT_EREDES,switching_station,MAXOQUEIRA,maxoqueira,1405P5704500,60,-8.77403576193902,38.960877282342,{}
EREDES:1512P5903900,E-REDES,DIRECT_EREDES,switching_station,SADO,sado,1512P5903900,60,-8.83281521982619,38.5088478676215,{}
EREDES:0309P5022500,E-REDES,DIRECT_EREDES,switching_station,SENHORA DO PORTO,senhora do porto,0309P5022500,60,-8.21932228544993,41.5557842337344,{}
EREDES:1312P5013500,E-REDES,DIRECT_EREDES,switching_station,PRELADA,prelada,1312P5013500,60,-8.62553330221588,41.1723389805524,{}
EREDES:1702P5022300,E-REDES,DIRECT_EREDES,switching_station,BARROSO,barroso,1702P5022300,60,-7.85185471235094,41.6906670297431,{}
EREDES:1805P5021600,E-REDES,DIRECT_EREDES,switching_station,RIBABELIDE,ribabelide,1805P5021600,60,-7.86772400100884,41.0175761180243,{}
EREDES:0606P5020700,E-REDES,DIRECT_EREDES,switching_station,CADAFAZ,cadafaz,0606P5020700,60,-8.04602083068256,40.1032553982211,{}
EREDES:0606P5020600,E-REDES,DIRECT_EREDES,switching_station,MALHADAS,malhadas,0606P5020600,60,-8.06667152545792,40.0870724934242,{}
EREDES:1016P5500000,E-REDES,DIRECT_EREDES,switching_station,PORTO DE MÓS,porto de mos,1016P5500000,60,-8.84808994678109,39.6043339835848,{}
EREDES:1212P5339100,E-REDES,DIRECT_EREDES,switching_station,VELADA,velada,1212P5339100,60,-7.70876575128392,39.5914897843594,{}
EREDES:1709P5023900,E-REDES,DIRECT_EREDES,switching_station,FONTE DO MOURO,fonte do mouro,1709P5023900,60,-7.7652329447818,41.53679062096,{}
EREDES:1004P5907300,E-REDES,DIRECT_EREDES,switching_station,SÃO MAMEDE,sao mamede,1004P5907300,60,-8.69385086350904,39.6018556412628,{}
OSM:relation:15715982,OpenStreetMap,DIRECT_OSM,substation,Subestación de Saucelle I,subestacion de saucelle i,,220,-6.806241816666667,41.043846412499995,"{""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestación de Saucelle I"", ""operator"": ""Iberdrola"", ""operator:wikidata"": ""Q1437502"", ""power"": ""substation"", ""ref_name"": ""Saucelle"", ""substation"": ""transmission"", ""type"": ""multipolygon"", ""voltage"": ""220000;45000""}"
OSM:relation:17290041,OpenStreetMap,DIRECT_OSM,substation,Subestação da Central Termoeléctrica do Ribatejo,da central termoelectrica do ribatejo,,400,-8.95132087,39.01205228,"{""landuse"": ""industrial"", ""name"": ""Subestação da Central Termoeléctrica do Ribatejo"", ""operator"": ""Energias de Portugal"", ""operator:short"": ""EDP"", ""operator:wikidata"": ""Q1341222"", ""power"": ""substation"", ""substation"": ""generation"", ""type"": ""multipolygon"", ""voltage"": ""400000""}"
OSM:relation:17294947,OpenStreetMap,DIRECT_OSM,substation,Subestação da Central Termoelétrica do Pego,da central termoeletrica do pego,,400,-8.11184955,39.46771535909091,"{""landuse"": ""industrial"", ""name"": ""Subestação da Central Termoelétrica do Pego"", ""operator"": ""Engie"", ""power"": ""substation"", ""substation"": ""generation"", ""type"": ""multipolygon"", ""voltage"": ""400000;20000;18000""}"
OSM:relation:17294958,OpenStreetMap,DIRECT_OSM,substation,Subestação da Central Hidroelétrica da Bemposta,da central hidroeletrica da bemposta,,220,-6.473089380952381,41.30098338571428,"{""name"": ""Subestação da Central Hidroelétrica da Bemposta"", ""operator"": ""Movhera"", ""power"": ""substation"", ""ref_name"": ""Bemposta"", ""substation"": ""generation"", ""type"": ""multipolygon"", ""voltage"": ""220000""}"
OSM:relation:17294973,OpenStreetMap,DIRECT_OSM,substation,Subestação da Central Termoeléctrica de Sines,da central termoelectrica de sines,,150,-8.803367274,37.930539832,"{""landuse"": ""industrial"", ""name"": ""Subestação da Central Termoeléctrica de Sines"", ""operator"": ""Energias de Portugal"", ""operator:short"": ""EDP"", ""operator:wikidata"": ""Q1341222"", ""power"": ""substation"", ""substation"": ""generation"", ""type"": ""multipolygon"", ""voltage"": ""400000;150000;60000""}"
OSM:relation:17294973,OpenStreetMap,DIRECT_OSM,substation,Subestação da Central Termoeléctrica de Sines,da central termoelectrica de sines,,400,-8.803367274,37.930539832,"{""landuse"": ""industrial"", ""name"": ""Subestação da Central Termoeléctrica de Sines"", ""operator"": ""Energias de Portugal"", ""operator:short"": ""EDP"", ""operator:wikidata"": ""Q1341222"", ""power"": ""substation"", ""substation"": ""generation"", ""type"": ""multipolygon"", ""voltage"": ""400000;150000;60000""}"
